hostname,username,createdat,lab,team,project,description,product_name,product_type,platform_name,platform_type,product_class,pch_ult,pch_vid,die,pch_stepping,ifwi_version,interface_name,subtestid,is_valid_mask,meas_id,Valid_Meas,mode,port,topology,data_rate,end_point,frequency,vt_corner,discipline,buffer_type,Signal,Measurement,# of meas,DataValid_by_TestId,PCD_Dts0,PCD_Dts1,PCD_Dts2,PCD_Dts3,PCD_Dts4,PCD_Dts5,PCD_Dts6,PCD_Dts7,Tc,V1P8A,comment,cpu_stepping,cpu_ult,cpu_vid,current,max,mean,min,parameter_name_from_spec,postcode,rebootTries,spec_id,spec_max,spec_min,spec_version,std dev,testid
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,6,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO1,Vmin,46,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.06495,-0.06071,-0.069311,-0.11296,,,,,,,646055,0.009934,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,5,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO1,Overshoot,138,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,2.04,4.43,2.568,1.09,,,,,,,646055,0.763,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,4,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO1,Undershoot,138,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.13,3.45,1.88,0.33,,,,,,,646055,0.584,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,23,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO2,Vmax,47,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.88311,2.01837,1.895582,1.87694,,,,,,,646055,0.025962,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,22,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO2,Vmin,47,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.07526,-0.0551,-0.068639,-0.13862,,,,,,,646055,0.017965,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,21,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO2,Overshoot,282,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,0.88,5.65,0.859,0,,,,,,,646055,1.108,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,20,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO2,Undershoot,282,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,2.52,0.455,0,,,,,,,646055,0.686,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,19,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO3,Vmax,47,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.89122,1.92056,1.894743,1.88704,,,,,,,646055,0.005595,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,18,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO3,Vmin,47,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.09153,-0.0826,-0.104464,-0.1502,,,,,,,646055,0.01386,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,17,FALSE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO3,Overshoot,0,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.00E+38,1.00E+38,1.00E+38,1.00E+38,,,,,,,646055,1.00E+38,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,16,FALSE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO3,Undershoot,0,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.00E+38,1.00E+38,1.00E+38,1.00E+38,,,,,,,646055,1.00E+38,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,3,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Vmax,46,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.92668,1.93408,1.922581,1.90745,,,,,,,646055,0.006434,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,2,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Vmin,46,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.1376,-0.12755,-0.139103,-0.18388,,,,,,,646055,0.008695,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,1,FALSE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Overshoot,0,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.00E+38,1.00E+38,1.00E+38,1.00E+38,,,,,,,646055,1.00E+38,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:43:08.230Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0xffffff,0,FALSE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Undershoot,0,TRUE,26,24,26,25,24,25,25,25,24.90000153,1.810457293,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.00E+38,1.00E+38,1.00E+38,1.00E+38,,,,,,,646055,1.00E+38,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,15,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,Clock,tF,1748,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,2.07E-09,3.62E-09,2.37E-09,1.78E-09,,,,,,,646055,3.15E-10,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,16,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,Clock,tR,1748,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,1.66E-09,1.91E-09,1.70E-09,1.49E-09,,,,,,,646055,4.53E-11,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,19,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,Clock,t180a,1702,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,42459480,42947800,42563979.1,42219200,Frequency,,,661,43520000.46,41819999.69,646055,105706.6421,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,20,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,Clock,Period,1702,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,2.36E-08,2.37E-08,2.35E-08,2.33E-08,,,,,,,646055,5.83E-11,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,17,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,Clock,LowTime,1702,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,1.15E-08,1.18E-08,1.16E-08,1.14E-08,,,,,1.41E-08,9.37E-09,646055,8.01E-11,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,18,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,Clock,HighTime,1748,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,1.21E-08,1.22E-08,1.19E-08,1.17E-08,,,,,1.41E-08,9.37E-09,646055,1.10E-10,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,14,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,Clock,DutyCycle,1702,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,51.29,51.8,50.7822,49.92,,,,,55,45,646055,0.3895,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,0,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,TXIO0,tF,644,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,1.58E-09,2.39E-09,1.65E-09,1.33E-09,,,,,,,646055,1.80E-10,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,1,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,TXIO0,tR,644,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,1.77E-09,2.09E-09,1.67E-09,1.39E-09,,,,,,,646055,1.31E-10,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,2,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,TXIO0,HoldF,644,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,1.24E-08,1.26E-08,1.24E-08,1.22E-08,,,,,n/a,2.50E-09,646055,6.38E-11,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,3,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,TXIO0,HoldR,598,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,1.22E-08,1.26E-08,1.23E-08,1.21E-08,,,,,,,646055,7.89E-11,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,4,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,TXIO0,SetupF,644,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,1.11E-08,1.13E-08,1.11E-08,1.10E-08,,,,,n/a,4.50E-09,646055,4.99E-11,e996af48-264d-4548-a84d-3da995da1b4f
GM03WVAW2676,gmsvuser,2026-01-09T19:07:52.991Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/3/1/1/1/,0x1ffffffff,5,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Fast,SIV,c76pxecfio_io1p8_hsmv,TXIO0,SetupR,644,TRUE,27,27,26,26,25,26,27,27,24.90000153,1.891771436,[Test],a0,G5248740_710_+14_-7,U546F72500726,1.13E-08,1.14E-08,1.12E-08,1.08E-08,,,,,,,646055,9.38E-11,e996af48-264d-4548-a84d-3da995da1b4f
