hostname,username,createdat,lab,team,project,description,product_name,product_type,platform_name,platform_type,product_class,pch_ult,pch_vid,die,pch_stepping,ifwi_version,interface_name,subtestid,is_valid_mask,meas_id,Valid_Meas,mode,port,topology,data_rate,end_point,frequency,vt_corner,discipline,buffer_type,Signal,Measurement,# of meas,DataValid_by_TestId,PCD_Dts0,PCD_Dts1,PCD_Dts2,PCD_Dts3,PCD_Dts4,PCD_Dts5,PCD_Dts6,PCD_Dts7,PCH_Dts0,PCH_Dts1,PCH_Dts2,PCH_Dts3,Tc,V1P8A,comment,cpu_stepping,cpu_ult,cpu_vid,current,max,mean,min,parameter_name_from_spec,postcode,rebootTries,spec_id,spec_max,spec_min,spec_version,std dev,testid
GM03WVAW2676,gmsvuser,2026-01-15T16:53:12.583Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,24,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Vmin,47,None,3,4,4,4,3,4,4,5,31,29,29,28,0,1.7127673835125439,[Test],a0,G5238080_215_+16_-8,U544D00300422,-0.1276,-0.11128,-0.124494,-0.14026,,,,,,,646055,0.007411,f0469f21-13be-4c55-8deb-404f57027584
GM03WVAW2676,gmsvuser,2026-01-15T16:53:12.583Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,20,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,HoldTime,47,None,3,4,4,4,3,4,4,5,31,29,29,28,0,1.7127673835125439,[Test],a0,G5238080_215_+16_-8,U544D00300422,2.394411e-08,2.399585e-08,2.3902077e-08,2.380312e-08,,,,,n/a,2.00E-08,646055,4.8842e-11,f0469f21-13be-4c55-8deb-404f57027584
GM03WVAW2676,gmsvuser,2026-01-15T16:53:12.583Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,23,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Overshoot,0,None,3,4,4,4,3,4,4,5,31,29,29,28,0,1.7127673835125439,[Test],a0,G5238080_215_+16_-8,U544D00300422,9.99999e+37,9.99999e+37,9.99999e+37,9.99999e+37,,,,,,,646055,9.99999e+37,f0469f21-13be-4c55-8deb-404f57027584
GM03WVAW2676,gmsvuser,2026-01-15T16:53:12.583Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,21,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,SetupTime,47,None,3,4,4,4,3,4,4,5,31,29,29,28,0,1.7127673835125439,[Test],a0,G5238080_215_+16_-8,U544D00300422,5.833956e-08,5.844205e-08,5.8250838e-08,5.812439e-08,,,,,3.00E-08,n/a,646055,7.5858e-11,f0469f21-13be-4c55-8deb-404f57027584
GM03WVAW2676,gmsvuser,2026-01-15T16:53:12.583Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,22,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Undershoot,0,None,3,4,4,4,3,4,4,5,31,29,29,28,0,1.7127673835125439,[Test],a0,G5238080_215_+16_-8,U544D00300422,9.99999e+37,9.99999e+37,9.99999e+37,9.99999e+37,,,,,,,646055,9.99999e+37,f0469f21-13be-4c55-8deb-404f57027584
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,27,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,tF,1786,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,3.90997e-09,4.40612e-09,3.8367437e-09,2.58532e-09,,,,,,,646055,2.864861e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,28,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,tR,1786,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,2.161e-09,3.73032e-09,2.4238207e-09,2.03973e-09,,,,,,,646055,2.103656e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,36,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,Vmax,46,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.73536,1.76,1.74191,1.72801,,,,,,,646055,0.006525,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,35,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,Vmin,46,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.07423,-0.06439,-0.076718,-0.08964,,,,,,,646055,0.006034,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,31,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,t180a,1739,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,42646070,43217990,42573665.5,41911340,Frequency,,,661,43520000.45776367,41819999.69482422,646055,141267.4223,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,32,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,Period,1739,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,2.344882e-08,2.385989e-08,2.34889564e-08,2.313851e-08,,,,,,,646055,7.77203e-11,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,29,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,LowTime,1739,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.123792e-08,1.176274e-08,1.14113077e-08,1.110445e-08,,,,,1.41E-08,9.37E-09,646055,9.12285e-11,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,30,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,HighTime,1786,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.213172e-08,1.244694e-08,1.20753365e-08,1.165533e-08,,,,,1.41E-08,9.37E-09,646055,1.325194e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,26,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,DutyCycle,1739,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,52.07,52.85,51.4176,50.2,,,,,,,646055,0.4552,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,34,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,Overshoot,1564,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,0.06,0,0,,,,,,,646055,0.0014,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,33,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,Undershoot,1564,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,0,0,0,,,,,,,646055,0,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,0,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO0,tF,644,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,3.8182e-09,4.26071e-09,3.999881e-09,2.49906e-09,,,,,,,646055,1.14339e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,1,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO0,tR,644,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,3.37857e-09,4.18272e-09,3.021337e-09,2.03238e-09,,,,,,,646055,3.17849e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,9,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Vmax,46,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.87347,1.89097,1.876912,1.86724,,,,,,,646055,0.005302,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,8,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Vmin,46,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.07755,-0.0725,-0.082412,-0.09622,,,,,,,646055,0.005834,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,2,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO0,HoldF,644,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.268866e-08,1.287285e-08,1.2708275e-08,1.2551e-08,,,,,n/a,2.50E-09,646055,6.9747e-11,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,3,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO0,HoldR,598,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.260067e-08,1.298404e-08,1.2618543e-08,1.22795e-08,,,,,,,646055,1.10491e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,4,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO0,SetupF,644,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.08287e-08,1.109755e-08,1.0827457e-08,1.060076e-08,,,,,n/a,4.50E-09,646055,5.8729e-11,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,5,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO0,SetupR,644,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.09532e-08,1.110086e-08,1.0848991e-08,1.044972e-08,,,,,,,646055,1.33594e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,7,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Overshoot,460,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,0,0,0,,,,,,,646055,0,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,6,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Undershoot,460,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,5.36,0.449,0,,,,,,,646055,1.353,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:28:11.690Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffffffffff,10,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO1,tF,329,None,47,46,48,47,46,47,48,47,,,,,48.19999694824219,1.8008577060931898,[Test],a0,G5238080_079_-22_+7,U538G12400977,3.96773e-09,4.3601e-09,4.001593e-09,2.10072e-09,,,,,,,646055,1.74864e-10,68a06480-ffc7-494c-9675-bce2faac8988
